TYPE,SS,ADR,INFO,lng,lat,census_subnit,number_of_nearby_restaurants,number_of_bus_stops,number_of_MTR_stations,number_of_schools,number_of_commercial_facilities,number_of_government_facilities,number_of_religious_facilities,number_of_medical_facilities,number_of_hotel_facilities,mean_median_age,median_hs_income,mean_hs_size,labour_force_percent,chinese_percent,pop_m_percent,ten_oc_percent,rent_to_income_ratio,survive
RL,BELLY AND THE BEER,"LG/F, 62 PEEL STREET, CENTRAL, HONG KONG",,114.1520984,22.2820693,72.0,106,0,0,3,5,1,0,0,0,40.67467532467532,55040,2.1875,0.5657142857142857,0.7667532467532467,0.4057142857142857,0.4909090909090909,0.291,1
RL,DIVINO,"SHOP 1, UG/F., WINSOME HOUSE, 73 WYNDHAM STREET, CENTRAL, HONG KONG",#E#F,114.1548599,22.2816782,71.0,129,0,0,2,1,8,0,0,2,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,ASK CAFE,"2/F, COMMERCIAL UNITS 206-207, LOW BLOCK, GRAND MILLENNIUM PLAZA, 181 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,114.1533671,22.2851688,61.0,74,4,2,2,4,4,0,1,2,50.23044925124792,42090,2.047700170357752,0.6468386023294509,0.7133943427620633,0.4779534109816972,0.3364565587734242,0.271,1
RL,AGEHAN JAPANESE RESTAURANT,"SHOP 208-210, THE PODIUM OF EXCHANGE SQUARE, 8 CONNAUGHT PLACE, CENTRAL, HONG KONG",#G#H,114.1579096,22.2842031,71.0,7,3,4,0,1,3,0,0,0,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,MAJESTY,"WHOLE OF 3RD FLOOR, REGENT CENTRE, 88 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,114.1551291,22.2831406,71.0,109,0,0,0,0,5,0,0,1,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,華記食店,"G/F., 10 STAVELEY STREET, CENTRAL, HONG KONG",,114.1537703,22.2839974,61.0,67,0,0,0,7,0,0,0,5,50.23044925124792,42090,2.047700170357752,0.6468386023294509,0.7133943427620633,0.4779534109816972,0.3364565587734242,0.271,1
RL,Honky tonks tavern,"LG/F, 75-75A HOLLYWOOD ROAD, CENTRAL, HONG KONG",,114.1527016,22.2832795,61.0,111,0,0,0,5,1,0,0,8,50.23044925124792,42090,2.047700170357752,0.6468386023294509,0.7133943427620633,0.4779534109816972,0.3364565587734242,0.271,1
RL,Shanghai Min,"SHOP 301, 3/F, MAN YEE ARCADE, 60-68 DES VOEUX ROAD CENTRAL, HONG KONG",,114.1559,22.283468,71.0,55,1,0,0,0,4,0,1,1,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,GAIA RISTORANTE,"UNIT 01-05, G/F, 181 QUEEN'S ROAD CENTRAL, HK & THE OUTSIDE SEATING ACC. IN THE OPEN SPACE AT SHOP FRONT, CENTRAL, HONG KONG",#A,114.1533693,22.2851847,61.0,74,4,2,2,3,4,0,1,2,50.23044925124792,42090,2.047700170357752,0.6468386023294509,0.7133943427620633,0.4779534109816972,0.3364565587734242,0.271,1
RL,SAKURA JAPANESE CUISINE,"1/F., WO ON BUILDING, 8-13 WO ON LANE, CENTRAL, HONG KONG",#E#F#G#H,114.1552452,22.2816181,71.0,176,0,0,2,3,5,0,0,2,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,0
RL,WINGMAN,"6/F., 37-43 COCHRANE STREET, CENTRAL, HONG KONG",,114.1539885,22.2828024,71.0,136,0,0,0,2,5,0,0,6,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,simplylife FOODPLACE,"SHOP NO.6, LG/F, CITIBANK PLAZA, 3 GARDEN ROAD, CENTRAL, HONG KONG",#G#H,114.1605693,22.2785503,73.0,11,0,0,0,1,3,0,0,1,50.24724448897796,45040,2.257918552036199,0.5871743486973948,0.6683366733466933,0.3912825651302605,0.4886877828054298,0.308,1
RL,THE PEAK LOOKOUT,"G/F., NO. 121 PEAK ROAD AND THE OUTSIDE SEATING ACCOMMODATION AT SIDE AND AT REAR, CENTRAL, HONG KONG",#A#F#G#H,114.1493929,22.2709839,370.0,7,1,0,0,5,3,0,0,0,38.1166001330672,209260,4.151933701657459,0.6633399866932801,0.5901530272787758,0.3386560212907518,0.4281767955801105,0.373,1
RL,TWELVE FLAVORS (CEN),"G/F. & B/M., 21 D'AGUILAR STREET, CENTRAL, HONG KONG",,114.155456,22.2812329,71.0,162,0,0,2,4,3,0,0,2,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,GURU,"G/F, 17 ELGIN STREET, CENTRAL, HONG KONG",,114.1523656,22.2826957,62.0,121,0,0,0,7,1,0,0,8,50.67512161223071,47630,2.167168674698796,0.6007644197359278,0.6848505906879777,0.4798471160528144,0.4269578313253012,0.281,1
RL,美心MX,"KIOSK AT THE ENTRANCE TO HIGH BLOCK, CITY HALL, EDINBURGH PLACE, CENTRAL, HONG KONG",,114.1608573,22.2821246,73.0,2,0,3,0,5,3,0,0,0,50.24724448897796,45040,2.257918552036199,0.5871743486973948,0.6683366733466933,0.3912825651302605,0.4886877828054298,0.308,1
RL,DRAGON-I,"SHOP NOS. 1,2,3, UG/F, THE CENTRIUM, 60 WYNDHAM STREET, CENTRAL, HONG KONG",#F#G#H,114.1546646,22.2806848,71.0,110,1,0,0,0,6,0,0,3,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,Maison Libanaise,"LG/F. & UG/F., 10 SHELLEY STREET, CENTRAL, HONG KONG",,114.1532366,22.2817492,71.0,109,0,0,0,2,3,0,0,0,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,JASHAN CELEBRATING INDIAN CUISINE,"1/F., AMBER LODGE, 23 HOLLYWOOD ROAD, CENTRAL, HONG KONG",,114.1539912,22.2821206,71.0,135,0,0,0,2,6,0,0,2,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,勇記海南雞,"G/F, 102 JERVOIS STREET, CENTRAL, HONG KONG",,114.150724,22.285222,61.0,56,0,0,0,4,1,0,1,6,50.23044925124792,42090,2.047700170357752,0.6468386023294509,0.7133943427620633,0.4779534109816972,0.3364565587734242,0.271,1
RL,半山冰室,"SHOP 4, G/F., MIDLAND COURT, 58-62 CAINE ROAD, CENTRAL, HONG KONG",#G#H,114.1518082,22.2812868,126.0,32,0,0,3,0,0,0,1,0,37.16509028374893,85000,2.118397085610201,0.6087704213241617,0.6242476354256233,0.411865864144454,0.5264116575591985,0.191,1
RL,PEKING GARDEN RESTAURANT,"SHOP  B1 ON THE 1ST BASEMENT FLOOR, SHOP B1 ON THE 2ND BASEMENT FLOOR, ALEXANDRA HOUSE, 16-20 CHATER ROAD, CENTRAL, HONG KONG",,114.1584445,22.281453,73.0,31,2,4,0,0,6,0,0,1,50.24724448897796,45040,2.257918552036199,0.5871743486973948,0.6683366733466933,0.3912825651302605,0.4886877828054298,0.308,1
RL,SER WONG FUN RESTAURANT,"G/F & C/L, 30 COCHRANE STREET, CENTRAL, HONG KONG",,114.1541927,22.2827476,71.0,142,0,0,0,3,5,0,0,3,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,NAN TEI,"G/F., WAH YEE MANSION, 55 STAUNTON STREET, CENTRAL, HONG KONG",,114.1521085,22.2826867,62.0,109,0,0,0,6,0,0,0,7,50.67512161223071,47630,2.167168674698796,0.6007644197359278,0.6848505906879777,0.4798471160528144,0.4269578313253012,0.281,0
RL,Bep,"G/F, TUNG CHAI BUILDING, 88-90 WELLINGTON STREET, CENTRAL, HONG KONG",,114.1545586,22.2827962,71.0,148,0,0,0,2,4,0,0,4,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,Sole Mio,"UG/F., THE ELGIN, 51 ELGIN STREET, CENTRAL, HONG KONG",,114.1526154,22.2811469,71.0,58,0,0,3,1,2,0,0,0,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,TPK CAFE,"SHOP 1 ON G/F & 1/F, PEARL ORIENTAL HOUSE, 60 STANLEY STREET, CENTRAL, HONG KONG",,114.1549511,22.2829653,71.0,110,0,0,0,2,5,0,0,2,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,SHE,"PORTION A OF SHOP 3025-3026 & 3031-3066, LEVEL 3, IFC MALL, 8 FINANCE STREET, CENTRAL, HONG KONG AND THE OUTSIDE SEATING ACCOMMODATION, HONG KONG",,114.158131,22.28588,71.0,3,1,1,0,0,0,0,0,0,39.93439197659841,37040,2.088132635253054,0.5754283326368576,0.6836606769745089,0.4358545758462181,0.3926701570680628,0.214,1
RL,AMY'S KITCHEN,"G/F, 352 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,114.137821,22.286959,30.0,22,0,0,2,4,1,0,6,1,50.65417036379769,33000,2.516748548459133,0.5850931677018634,0.915173025732032,0.4360248447204969,0.6270656543099598,0.322,1
RL,CAFE DE CORAL,"SHOP 108 AND ARCADE SEATING AREA, LEVEL 1, INFINITUS PLAZA, NO. 199 DES VOEUX ROAD CENTRAL, HONG KONG",,114.15366153891836,22.286424800886977,61.0,22,6,5,0,2,4,0,2,0,50.23044925124792,42090,2.047700170357752,0.6468386023294509,0.7133943427620633,0.4779534109816972,0.3364565587734242,0.271,0
RL,The Italian Club,"G/F & M/F (PORTION), 32 ELGIN STREET, CENTRAL, HONG KONG",,114.1525628,22.2816713,72.0,105,0,0,3,2,2,0,0,0,40.67467532467532,55040,2.1875,0.5657142857142857,0.7667532467532467,0.4057142857142857,0.4909090909090909,0.291,1
RL,祥香,"G/F & C/L, 107 BELCHER'S STREET, KENNEDY TOWN, WESTERN, HONG KONG",,114.1284107,22.2827323,5.0,40,1,0,5,7,0,0,1,1,38.96404275996113,63280,2.2665198237885464,0.6423712342079689,0.7696793002915452,0.4708454810495627,0.4438325991189427,0.258,0
RL,平福,"G/F & COCKLOFT, 121 BELCHER'S STREET, KENNEDY TOWN, WESTERN, HONG KONG",,114.1279126,22.2826615,5.0,48,1,0,3,1,0,0,2,1,38.96404275996113,63280,2.2665198237885464,0.6423712342079689,0.7696793002915452,0.4708454810495627,0.4438325991189427,0.258,1
RL,興利,"G/F, 181 BELCHER'S STREET, WESTERN, HONG KONG",,114.1262955,22.2823532,4.0,23,0,0,5,3,1,0,2,1,50.74370326643054,47070,2.518334985133796,0.5804801259346714,0.8126721763085399,0.4738292011019284,0.5867195242814668,0.258,1
RL,明發,"G/F, 49 BONHAM ROAD, WESTERN, HONG KONG",,114.141449,22.2848901,48.0,37,0,0,4,1,0,0,0,0,52.90252854812398,44050,2.692532942898976,0.5193039695486678,0.914083741163676,0.399673735725938,0.7130307467057101,0.293,1
RL,心美菜館茶餐廳,"G/F, 37 CADOGAN STREET, WESTERN, HONG KONG",,114.1263451,22.2823953,4.0,24,0,0,3,3,1,0,3,1,50.74370326643054,47070,2.518334985133796,0.5804801259346714,0.8126721763085399,0.4738292011019284,0.5867195242814668,0.258,1
RL,聯華,"G/F & COCKLOFT, 28 CENTRE STREET, SAI YING PUN, WESTERN, HONG KONG",,114.1421891,22.2873936,31.0,36,2,1,3,6,1,0,0,0,38.54665071770335,30040,2.20231822971549,0.5320574162679426,0.8535885167464115,0.4,0.4604847207586933,0.365,1
RL,源記,"G/F, 32 CENTRE STREET, SAI YING PUN, WESTERN, HONG KONG",,114.1421779,22.2873151,31.0,35,2,2,3,8,1,0,0,0,38.54665071770335,30040,2.20231822971549,0.5320574162679426,0.8535885167464115,0.4,0.4604847207586933,0.365,0
RL,Ocean Palace,"16, G/F & 4-16, M/F, HILL ROAD, WESTERN, HONG KONG",,114.1358725,22.2853677,34.0,24,0,1,0,16,0,0,0,0,51.78755722014149,40040,1.963235294117647,0.6662505201831045,0.9076154806491884,0.4277985851019559,0.5220588235294118,0.289,1
RL,叁去壹,"G/F & M/F, 11 POKFULAM ROAD, WESTERN, HONG KONG",,114.140053,22.286535,38.0,26,0,0,0,3,5,0,0,0,39.22755417956657,30140,2.397031539888683,0.6029411764705882,0.8134674922600619,0.4210526315789473,0.4619666048237477,0.313,1
RL,新寶馬,"G/F, 63 HIGH STREET, HONG KONG",,114.14149218897404,22.285048911480715,48.0,40,0,0,5,2,0,0,0,0,52.90252854812398,44050,2.692532942898976,0.5193039695486678,0.914083741163676,0.399673735725938,0.7130307467057101,0.293,1
RL,Sammy's Kitchen Ltd.,"G/F, 204-206 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,114.1441444,22.2866784,54.0,23,0,1,2,6,1,0,6,7,51.79678770949721,19790,2.367724867724868,0.5150837988826815,0.8491620111731844,0.4307262569832402,0.503968253968254,0.291,1
RL,兄弟記,"G/F, SHOP A, 210-218 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,114.144005,22.2866567,54.0,30,0,1,2,6,1,0,1,7,51.79678770949721,19790,2.367724867724868,0.5150837988826815,0.8491620111731844,0.4307262569832402,0.503968253968254,0.291,1
RL,英記燒臘飯店,"G/F, 554 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,114.14740344934197,22.286589620930013,55.0,26,0,0,4,13,3,0,2,1,50.58577712609971,31700,2.1446540880503147,0.5483870967741935,0.7913000977517106,0.5019550342130987,0.3385744234800839,0.314,1
RL,PROFIT,"G/F, 326 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,114.1415122,22.2868795,39.0,28,2,3,3,7,2,0,2,1,50.780578898225954,31250,2.240585774058577,0.6265172735760971,0.8562091503267973,0.4061624649859944,0.4748953974895397,0.261,1
RL,McDonald's,"PORTION OF M/F, 484-496 QUEEN'S ROAD WEST, SAI YING PUN, WESTERN, HONG KONG",,114.1354354,22.2858022,34.0,29,0,1,2,14,1,0,0,1,51.78755722014149,40040,1.963235294117647,0.6662505201831045,0.9076154806491884,0.4277985851019559,0.5220588235294118,0.289,1
RL,怡富,"G/F, 67 THIRD STREET, WESTERN, HONG KONG",,114.1420597,22.2857384,43.0,33,2,3,1,7,1,0,1,0,51.33967391304348,34070,2.73738680465718,0.4758979206049149,0.8393194706994329,0.4139886578449905,0.5433376455368694,0.275,1
RL,高昇茶餐廳,"G/F, 7 HOLLAND STREET, WESTERN, HONG KONG",,114.1308263,22.2842181,7.0,18,0,0,3,4,0,0,0,0,38.923570836785416,32040,2.542837078651685,0.5352112676056338,0.8853907760287213,0.4515327257663629,0.7169943820224719,0.256,1
RL,天虹,"G/F, 51 LYTTELTON ROAD, WESTERN, HONG KONG",,114.141625,22.2833223,115.0,4,0,0,2,0,1,0,0,0,39.13047962867458,77360,3.0925039872408293,0.5600825167612171,0.7111913357400722,0.4038164002062919,0.5917065390749602,0.296,1
RL,Kam Hing Congee and Noodle Shop,"G/F, 406-408 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,114.14740344934197,22.286589620930013,55.0,26,0,0,4,13,3,0,2,1,50.58577712609971,31700,2.1446540880503147,0.5483870967741935,0.7913000977517106,0.5019550342130987,0.3385744234800839,0.314,1
RL,陳泗記,"G/F, 29 WESTERN STREET, WESTERN, HONG KONG",,114.140548,22.285542,44.0,37,0,0,6,4,2,0,0,0,38.24905660377358,41000,2.509469696969697,0.5411320754716981,0.8716981132075472,0.390188679245283,0.4715909090909091,0.3,1
RL,新波記,"G/F, 25 TAI PING SHAN STREET, WESTERN, HONG KONG",,114.1476371,22.2853719,55.0,36,0,0,6,12,1,0,3,1,50.58577712609971,31700,2.1446540880503147,0.5483870967741935,0.7913000977517106,0.5019550342130987,0.3385744234800839,0.314,1
RL,THAI RAMB ROY,"G/F, 20 WHITTY STREET, WESTERN, HONG KONG",,114.1360517,22.2862257,29.0,27,0,1,0,10,2,0,0,0,51.80633578040217,20040,2.119756427604872,0.5043089690392595,0.8343440791573572,0.4423874880306415,0.3782138024357239,0.391,1
RL,NORTH GARDEN RESTAURANT,"1/F & G/F (PORTION), HONG WAY GARDEN, 7 ON TAI STREET, SHEUNG WAN, WESTERN, HONG KONG",,114.1497253,22.2872136,51.0,13,1,0,0,1,4,0,0,5,39.77806563039724,35300,2.3229689067201607,0.5790155440414507,0.8113126079447323,0.42573402417962,0.5436308926780341,0.316,1
RL,東南,"SHOP D, G/F, 148 THIRD STREET, SAI YING PUN, WESTERN, HONG KONG",,114.1394432,22.2856985,44.0,38,0,0,6,3,2,0,1,0,38.24905660377358,41000,2.509469696969697,0.5411320754716981,0.8716981132075472,0.390188679245283,0.4715909090909091,0.3,1
RL,Friendly Corner,"G/F, 306 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,114.1419125,22.286847,39.0,34,2,3,3,9,0,0,2,1,50.780578898225954,31250,2.240585774058577,0.6265172735760971,0.8562091503267973,0.4061624649859944,0.4748953974895397,0.261,1
RL,藍山食坊,"G/F, 420 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,114.138763,22.286327,36.0,36,0,0,2,3,0,0,2,2,51.55572565829761,34810,2.81551724137931,0.5082669932639314,0.8983466013472137,0.5235762400489896,0.65,0.348,1
RL,Kong Kee Food,"SHOP B, G/F, 6 WATER STREET, WESTERN, HONG KONG",,114.1498806,22.2730219,370.0,2,0,0,0,0,0,0,0,0,38.1166001330672,209260,4.151933701657459,0.6633399866932801,0.5901530272787758,0.3386560212907518,0.4281767955801105,0.373,1
RL,McDonald's,"SHOP C (PORTION) & D ON G/F & PORTION OF 1/F., MAN KWONG COURT, 12F-12G SMITHFIELD, KENNEDY TOWN, HONG KONG",,114.1284681,22.2821878,13.0,33,3,2,4,11,2,0,1,1,40.462605832549386,38550,2.394144144144144,0.6312323612417686,0.8824082784571966,0.4571966133584195,0.5900900900900901,0.247,1
RL,腸粉皇,"SHOP NO.1, G/F, 1-7 CENTRE STREET, SAI YING PUN, WESTERN, HONG KONG",,114.14249491605092,22.287581168249048,32.0,35,0,1,3,6,2,0,0,1,39.889612807148175,30000,1.96058394160584,0.5949367088607594,0.7676842889054356,0.4028294862248697,0.4759124087591241,0.293,0
RL,海南,"FLAT F, G/F, 28 SANDS STREET, KENNEDY TOWN, WESTERN, HONG KONG",#F#G#H,114.1303461,22.2830899,15.0,13,0,0,0,1,1,0,0,0,53.35610932475885,38500,2.448818897637796,0.6077170418006431,0.8938906752411575,0.4237942122186495,0.7070866141732284,0.273,1
RL,SC CUISINE,"G/F (PORTION), 1/F-3/F, 287-291 DES VOEUX ROAD CENTRAL, SHEUNG WAN, WESTERN, HONG KONG",#G#H,114.1513097,22.2870579,51.0,30,1,3,0,0,4,0,0,4,39.77806563039724,35300,2.3229689067201607,0.5790155440414507,0.8113126079447323,0.42573402417962,0.5436308926780341,0.316,1
RL,海亮,"G/F, 356 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,114.1378389,22.287026,30.0,21,0,0,0,4,1,0,6,1,50.65417036379769,33000,2.516748548459133,0.5850931677018634,0.915173025732032,0.4360248447204969,0.6270656543099598,0.322,1
RL,Catering by Vivian,"G/F, 126 SECOND STREET, SAI YING PUN, WESTERN, HONG KONG",,114.139665,22.286093,42.0,38,0,0,3,3,3,0,1,0,50.50955180014695,34140,2.257048092868988,0.5907421013960323,0.9397501836884644,0.4144011756061719,0.5207296849087893,0.27,1
RL,Café De Coral,"SHOP 8 & 9, G/F, HONG KONG PLAZA, 186-191 CONNAUGHT ROAD WEST, SAI YING PUN, WESTERN, HONG KONG",,114.135869,22.287135,23.0,16,0,0,2,3,2,0,0,1,37.782187993680886,37070,2.149405772495756,0.6248025276461295,0.8507109004739336,0.3507109004739336,0.432937181663837,0.12,1
RL,大喜茶檔,"G/F., 7 WA LANE, WESTERN, HONG KONG",,114.1485051,22.285535,56.0,49,0,0,0,6,1,0,0,2,51.614250614250615,37830,2.4298507462686567,0.5128992628992629,0.8071253071253072,0.4324324324324324,0.7119402985074627,0.317,1
RL,華叔,"G/F., 129 SECOND STREET, WESTERN, HONG KONG",,114.1397568,22.2863494,38.0,41,0,0,0,3,5,0,0,0,39.22755417956657,30140,2.397031539888683,0.6029411764705882,0.8134674922600619,0.4210526315789473,0.4619666048237477,0.313,1
RL,群記茶檔,"G/F., 233 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,114.1416203,22.2880734,28.0,25,0,1,0,2,1,0,0,1,50.57869379014989,31580,2.23018147086915,0.5524625267665952,0.8445396145610279,0.3931477516059957,0.5759312320916905,0.275,1
RL,科記,"G/F., SHOP G & F, KEE ON BUILDING, 198 HOLLYWOOD ROAD, WESTERN, HONG KONG",,114.1481562,22.2852165,55.0,36,0,0,0,12,1,0,1,1,50.58577712609971,31700,2.1446540880503147,0.5483870967741935,0.7913000977517106,0.5019550342130987,0.3385744234800839,0.314,1
RL,摩登快餐,"SHOP NO 1, G/F., 168 CONNAUGHT ROAD WEST, WESTERN, HONG KONG",,114.1385014,22.2878502,25.0,14,0,0,3,1,1,0,3,3,52.329245283018864,36190,2.771966527196653,0.4766037735849057,0.9486792452830188,0.4083018867924528,0.7771966527196653,0.297,1
RL,新高麗苑韓國餐廳,"1/F., 113-119 BELCHER'S STREET, KENNEDY TOWN, WESTERN, HONG KONG",,114.128003,22.2826647,5.0,45,1,0,5,6,0,0,1,1,38.96404275996113,63280,2.2665198237885464,0.6423712342079689,0.7696793002915452,0.4708454810495627,0.4438325991189427,0.258,1
RL,Victoria Harbour Restaurant,"G/F, HONGWAY GARDEN, 7 ON TAI STREET, WESTERN, HONG KONG",,114.1710367,22.2759252,83.0,71,0,0,0,4,3,0,0,0,39.87004662004662,37620,1.8131868131868127,0.6102564102564103,0.6979020979020979,0.3906759906759907,0.3406593406593406,0.281,1
RL,金祥排骨麵,"G/F, 316C DES VOEUX ROAD WEST, WESTERN, HONG KONG",,114.138692,22.287242,30.0,41,0,0,3,1,1,0,4,3,50.65417036379769,33000,2.516748548459133,0.5850931677018634,0.915173025732032,0.4360248447204969,0.6270656543099598,0.322,1
RL,K & T CAFE,"BASEMENT (FRONT), 35-37 POKFULAM ROAD, WESTERN, HONG KONG",#G#H,114.1387687,22.2851097,37.0,11,0,0,11,5,0,0,1,0,39.54278905926233,61480,2.702127659574468,0.5992540406133444,0.8172399502693742,0.4305843348528802,0.6506159014557671,0.28,0
RL,潮順記,"SHOP 1&2, G/F, HANG YU BUILDING, 45-55 CADOGAN STREET, WESTERN, HONG KONG",,114.1264011,22.281793,11.0,35,0,0,3,4,1,0,3,1,51.836507936507935,38000,2.4570982839313573,0.4907936507936508,0.8679365079365079,0.4019047619047619,0.5070202808112324,0.292,1
RL,McDonald's,"G/F, 265 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,114.142887,22.287058,32.0,41,2,0,0,4,1,0,1,1,39.889612807148175,30000,1.96058394160584,0.5949367088607594,0.7676842889054356,0.4028294862248697,0.4759124087591241,0.293,1
RL,卓玲茶餐廳,"G/F, TUNG LEE MANSION, 1K WATER STREET, WESTERN, HONG KONG",,114.1387948925322,22.28686950275994,30.0,38,0,0,0,1,1,0,2,2,50.65417036379769,33000,2.516748548459133,0.5850931677018634,0.915173025732032,0.4360248447204969,0.6270656543099598,0.322,1
RL,SAI YING PUN HO CHOI SEAFOOD RESTAURANT,"1/F, YAT CHAU INTERNATIONAL PLAZA, 118 CONNAUGHT ROAD WEST, WESTERN, HONG KONG",,114.1445856,22.2882441,65.0,13,1,1,0,1,1,0,1,1,39.2206498951782,21430,2.301568154402895,0.509958071278826,0.7887840670859538,0.429769392033543,0.4185765983112183,0.309,1
RL,STAR SEAFOOD RESTAURANT,"G/F (PORTION) & MAJOR PORTION OF 1/F, PHASE III, KWAN YICK BUILDING, 271-285 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,114.140681,22.2881237,27.0,9,0,1,0,0,4,0,0,0,52.510351966873706,28140,2.3722986247544204,0.5387163561076604,0.8989648033126294,0.4492753623188406,0.6237721021611002,0.301,1
RL,Day Day Yummy Chinese BBQ,"SHOP 3 & 10, G/F, 378 QUEEN'S ROAD CENTRAL, WESTERN, HONG KONG",,114.1486962,22.2859623,56.0,38,0,0,0,12,2,0,0,5,51.614250614250615,37830,2.4298507462686567,0.5128992628992629,0.8071253071253072,0.4324324324324324,0.7119402985074627,0.317,1
RL,Fairwood Fastfood,"SHOP NO.203, 2/F, WELLAND PLAZA,WELLAND BUILDING, 368 QUEEN'S ROAD CENTRAL, WESTERN, HONG KONG",,114.149091,22.2858348,56.0,36,0,0,0,11,0,0,0,5,51.614250614250615,37830,2.4298507462686567,0.5128992628992629,0.8071253071253072,0.4324324324324324,0.7119402985074627,0.317,1
RL,Ka Kee,"G/F, MAU WAH MANSION, 24A BELCHER'S STREET, WESTERN, HONG KONG",,114.130816,22.283535,15.0,14,0,0,3,1,0,0,0,0,53.35610932475885,38500,2.448818897637796,0.6077170418006431,0.8938906752411575,0.4237942122186495,0.7070866141732284,0.273,1
RL,德記潮州菜館,"G/F (PORTION), YICK FUNG GARDEN, 20-21 PRAYA ROAD, KENNEDY TOWN, WESTERN, HONG KONG",,114.1320012,22.285648,66.0,1,0,1,4,2,1,0,2,0,51.223235156615246,35840,2.583333333333333,0.5703599812996727,0.8779803646563815,0.4352501168770453,0.6811594202898551,0.369,1
RL,Ko Pang Restaurant,"G/F, WING FU LAU, 2 CLARENCE TERRACE, WESTERN, HONG KONG",,114.1361093,22.2851065,34.0,17,0,1,1,12,0,0,0,0,51.78755722014149,40040,1.963235294117647,0.6662505201831045,0.9076154806491884,0.4277985851019559,0.5220588235294118,0.289,1
RL,蛇王海,"G/F, 119 FIRST STREET, WESTERN, HONG KONG",,114.1411079,22.2866599,39.0,17,0,2,4,10,2,0,2,1,50.780578898225954,31250,2.240585774058577,0.6265172735760971,0.8562091503267973,0.4061624649859944,0.4748953974895397,0.261,1
RL,The Grand Stage,"1/F PORTION, 2/F & BALCONY, WESTERN MARKET, 323 DES VOEUX ROAD CENTRAL, WESTERN, HONG KONG",,114.150392,22.287287,51.0,13,2,0,0,1,3,0,0,3,39.77806563039724,35300,2.3229689067201607,0.5790155440414507,0.8113126079447323,0.42573402417962,0.5436308926780341,0.316,1
RL,Sheung Hing Chiu Chow Restaurant,"G/F & M/F, SHOP 5 & 6, SUN SHING MANSION, 27-39 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,114.1498806,22.2730219,370.0,2,0,0,0,0,0,0,0,0,38.1166001330672,209260,4.151933701657459,0.6633399866932801,0.5901530272787758,0.3386560212907518,0.4281767955801105,0.373,1
RL,美味苑,"G/F, SHOP 7 & 8, 296-302 DES VOEUX ROAD WEST, WESTERN, HONG KONG",,114.1498806,22.2730219,370.0,2,0,0,0,0,0,0,0,0,38.1166001330672,209260,4.151933701657459,0.6633399866932801,0.5901530272787758,0.3386560212907518,0.4281767955801105,0.373,1
