TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE,lat,lng,census_subnit
RL,61,2261819953,富豪會,"2/F, WING KWOK CENTRE, 182 WOOSUNG STREET, YAU MA TEI, KOWLOON",,2024-11-24,22.30364000000003,114.1702600000001,393.0
RL,61,2261819962,Passage N,"10/F (PORTION C AND PORTION D), K11 ARTUS, VICTORIA DOCKSIDE, 18 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",#E#F#G#H,2024-11-25,22.293429892646813,114.17402185228376,414.0
RL,61,2261819980,The Chamber,"10/F (PORTION A AND PORTION B), K11 ARTUS, VICTORIA DOCKSIDE, 18 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",#E#F#G#H,2024-12-06,22.293429892646813,114.17402185228376,414.0
RL,61,2261819999,POTLUCK EATERY,"G/F, GOLDEN GATE COMMERCIAL BUILDING, NO.138 AUSTIN ROAD, TSIM SHA TSUI, KOWLOON",,2024-12-06,22.303175238102284,114.17394574460292,403.0
RL,61,2261820009,BASE BAR & RESTAURANT,"SHOP A, G/F, QUALITY TOWER, 29-31 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",,2024-12-07,22.302901359416023,114.17363578182346,403.0
RL,61,2261820027,WAGYU YAKINIKU ICHIRO,"3/F, PAK SHING BUILDING, NOS. 31-37 JORDAN ROAD, NO. 75 PARKES STREET, JORDAN, KOWLOON",#E#F#G#H,2024-12-09,22.30551165170293,114.17039709825552,489.0
RL,61,2261820036,SPICY SALT RESTAURANT AND BAR,"SHOP 4, G/F, KAY PONT BUILDING, 31 WAI CHING STREET, YAU MA TEI, KOWLOON",,2024-12-13,22.306635790647302,114.16785394501306,485.0
RL,61,2261820045,On Yuen Restaurant,"SHOP 1, G/F, KENT BUILDING, 39-39A JORDAN ROAD, KOWLOON",,2024-12-13,22.305910672203595,114.1683029635662,490.0
RL,61,2261820054,Hare,"PORTION OF G/F & PORTION OF 1/F, ARBOUR, NO. 2 TAK SHING STREET, JORDAN, KOWLOON",#F#G,2024-12-14,22.30432205009476,114.1725532590284,402.0
RL,61,2261820063,WAGYU YAKINIKU SABURO,"SHOP 3, G/F, H ZENTRE, 15 MIDDLE ROAD, TSIM SHA TSUI, KOWLOON",#E#F#G#H,2024-12-21,22.29559780997583,114.17327385020008,412.0
RL,61,2261820081,TORI KIN,"21/F, THE LAMMA TOWER, 12-12A HAU FOOK STREET, TSIM SHA TSUI, KOWLOON",,2024-12-23,22.299641888728203,114.17389461499356,407.0
RL,61,2261820133,Twin Dim-Sum & Yan Kitchen,"SHOP 3, G/F, WINFIELD BUILDING, NOS. 847-865 CANTON ROAD, YAU MA TEI, KOWLOON",,2024-12-29,22.314127954800668,114.16804538768162,507.0
RL,61,2261820142,Kong Lane Cafe,"MAJOR PORTION OF SHOP G1A AND G1B, G/F, HANFORD COMMERCIAL CENTRE, NO. 221B AND NO. 221E NATHAN ROAD, JORDAN, KOWLOON",,2025-01-02,22.30385605818772,114.17146981422394,394.0
RL,61,2261820151,SEASONS PICKLED FISH,"PORTION A OF SHOP 1 & SHOP 2 ON GROUND FLOOR, WING FU MANSION, NOS. 10-24 PARKES STREET, KOWLOON",,2025-01-03,22.30378988306215,114.17081552286204,394.0
RL,61,2261820160,蒲仙味滷麵,"G/F, 5 HUMPHREYS AVENUE, TSIM SHA TSUI, KOWLOON",,2025-01-04,22.298457148623868,114.17304862950608,406.0
RL,61,2261820179,KARAIKUDI AKKA RESTAURANT,"SHOP NOS. 19 & 20, G/F, CHUNGKING MANSION, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2024-01-09,22.29636000000005,114.17239000000006,412.0
RL,61,2261820188,Yakiniku Like,"SHOP B2, B/F, GALA PLACE, 56 DUNDAS STREET, MONG KOK, KOWLOON",,2024-01-17,22.315167268884903,114.17112347398472,417.0
RL,61,2261820197,HEAHA HEAHA,"9/F, NO. 10 PRAT AVENUE, TSIM SHA TSUI, KOWLOON",,2025-01-19,22.29869754160694,114.17444689859376,407.0
RL,61,2261820203,PERLA,"SHOP B1, 101/F, INTERNATIONAL COMMERCE CENTRE (ICC), 1 AUSTIN ROAD WEST, KOWLOON",#F#G,2024-01-23,22.30337812206865,114.1602233956383,629.0
RL,61,2261820212,MOMOZ,"SHOP 3, G/F., LEE WAI COMMERCIAL BUILDING, 1&3 HART AVENUE, TSIM SHA TSUI, KOWLOON",,2024-01-24,22.29814098323608,114.1740008975258,411.0
RL,61,2261820221,MOMENTS TOGETHER,"SHOP 1008, FIRST LEVEL, ELEMENTS, 1 AUSTIN ROAD WEST, TSIM SHA TSUI, KOWLOON",#G#H,2024-01-24,22.304838584877945,114.16180589895782,629.0
RL,61,2261820230,休閒咖啡店,"SHOP NO. 59C, G/F, 59 PUBLIC SQUARE STREET, YAU MA TEI, KOWLOON",,2024-01-25,22.31022953163378,114.16960894789992,470.0
RL,61,2261820249,三洋美食,"G/F, 13 & 15 WATERLOO ROAD, YAU MA TEI, KOWLOON",,2024-01-26,22.31311169095017,114.17014354568448,513.0
RL,61,2261820258,Hunglee Kitchen,"G/F, 2 TAK HING STREET, JORDAN, KOWLOON",,2024-01-27,22.304175702065308,114.1722976109815,402.0
RL,61,2261820267,Kowloon Restaurant,"G/F AND 1/F, WO FOO COMMERCIAL BUILDING, NO. 574 AND NO. 576 NATHAN ROAD, MONG KOK, KOWLOON",,2024-02-03,22.315171292198443,114.17048871245726,417.0
RL,61,2261820276,驚安燒肉商店,"SHOP C, 3/F, CHINA INSURANCE BUILDING, 48 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",,2024-02-07,22.299193540727344,114.17502013695196,407.0
RL,61,2261820285,生記粥店,"G/F, 421 SHANGHAI STREET, MONG KOK, KOWLOON",,2024-02-07,22.32031015029829,114.16794226516387,450.0
RL,61,2261820294,pard,"SHOP A, THE UPPER GROUND, PACIFIC BUILDING, NOS. 65, 65A, 67, 67A & 67B KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON",#G#H,2024-02-13,22.30141839119672,114.17499138702408,408.0
RL,61,2261820319,逸寿司,"UNIT A2A & A2B ON GROUND FLOOR, ASTORIA BUILDING, NOS. 24, 26, 28, 30, 32, 36 & 38 ASHLEY ROAD, KOWLOON",#F#G#H,2024-02-15,22.297708560851262,114.17055107381684,399.0
RL,61,2261820328,TAROU IZAKAYA,"9/F, CANTON PLAZA, 82-84 CANTON ROAD, TSIM SHA TSUI, KOWLOON",#G,2024-02-15,22.298717113350847,114.16887737539076,399.0
RL,61,2261820337,EI IZAKAYA JAPANESE RESTAURANT,"11/F, ZHONGDA BUILDING, NOS. 38-40 HAIPHONG ROAD, TSIM SHA TSUI, KOWLOON",#G#H,2024-02-15,22.29793516560362,114.1706269300406,399.0
RL,61,2261820346,Harbour Seafood Restaurant,"G/F (MAJOR PORTION), 42-52 WOOSUNG STREET, KOWLOON",,2024-02-16,22.307353616835243,114.17083471742028,473.0
RL,61,2261820355,Kai Kee,"SHOP C & D ON G/F, TUN SHING MANSION, NOS. 28, 28A JORDAN ROAD, NOS. 86-94 SHANGHAI STREET, KOWLOON",,2024-02-16,22.30518358401264,114.16934734870182,392.0
RL,61,2261820364,DECREE BY T,"SHOP B ON GROUND FLOOR, XI HOTEL, NOS. 7-9 MINDEN AVENUE, TSIM SHA TSUI, KOWLOON",#F#G#H,2024-02-17,22.29694505329101,114.17418462884342,413.0
RL,61,2261820373,PABLO,"PORTION OF B/F & SHOP NO.G80-G85, G/F, TSIM SHA TSUI CENTRE, 66 MODY ROAD, KOWLOON",,2024-02-17,22.297722349082,114.1778610153952,414.0
RL,61,2261820382,YOI YOI,"UNIT A, 15/F, NATHAN HILL, NO. 38 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",,2024-02-21,22.302633599519098,114.173988240852,403.0
RL,61,2261820391,Marginal Gathering,"9/F, LADDER DUNDAS, 575 NATHAN ROAD, YAU MA TEI, KOWLOON",,2024-02-28,22.31512397635501,114.17001513492784,509.0
RL,61,2261820407,Cou Cou Hotpot．Tea Break,"SHOP B03, B/F, GALA PLACE, 56 DUNDAS STREET, MONGKOK, KOWLOON",,2024-02-28,22.315167268884903,114.17112347398472,417.0
RL,61,2261820416,麻辣小聚,"6/F, LADDER DUNDAS, 575 NATHAN ROAD, YAU MA TEI, KOWLOON",,2024-02-29,22.31512397635501,114.17001513492784,509.0
RL,61,2261820425,Fennel,"17/F, NATHAN HILL, NO. 38 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",,2024-03-03,22.302633599519098,114.173988240852,403.0
RL,61,2261820434,KANZAN MENYA,"SHOPS A, B & K, GROUND FLOOR, SANDS BUILDING, NO.12 PEKING ROAD & NO. 17 HANKOW ROAD, TSIM SHA TSUI, KOWLOON",,2024-03-10,22.296549176004035,114.1709128367579,399.0
RL,61,2261820443,Hong Kong Nam Kee Noodle,"G/F., KIU KIN MANSION, NO. 568 NATHAN ROAD, MONG KOK, KOWLOON",,2024-03-14,22.31492184675993,114.17053380709632,417.0
RL,61,2261820452,Kushiro,"SHOP BW1, BW3 & BW5, B1/F, THE PENINSULA HOTEL, SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",#F#G#H,2024-03-16,22.29517479534036,114.17177893881302,400.0
RL,61,2261820461,MUI KEE COOKFOOD STALL,"3/F, TERN PLAZA, 5 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",,2024-03-16,22.298916644555945,114.17283162203285,406.0
RL,61,2261820470,云手工火鍋店,"3/F, NOS. 20-22 GRANVILLE ROAD, TSIM SHA TSUI, KOWLOON",#G,2024-03-16,22.29974737497966,114.1737232050736,407.0
RL,61,2261820489,CHILI YUNNAN MIXIAN,"SHOP NOS. 4-6, G/F, SOUTH SEAS CENTRE, 75 MODY ROAD, TSIM SHA TSUI EAST, KOWLOON",,2024-03-16,22.299320000000023,114.1788600000001,414.0
RL,61,2261820498,PASSION CRAFT CHINESE CUISINE,"1/F, MARY BUILDING, NOS. 71-77 PEKING ROAD, TSIM SHA TSUI, KOWLOON",,2024-03-16,22.296242314528783,114.17176452193956,400.0
RL,61,2261820504,Korean Fried Chicken,"SHOP 11-12, G/F, CHUNG WO COMMERCIAL CENTRE, 42-46 SHANGHAI STREET, JORDAN, KOWLOON",,2024-03-16,22.30408257912103,114.16930418190049,397.0
RL,61,2261820513,SAKEH,"G/F(MINOR PORTION) & 1/F, KNUTSFORD PLACE, NOS. 5, 7 & 9 OBSERVATORY COURT, TSIM SHA TSUI, KOWLOON",#G#H,2024-03-17,22.30188262290409,114.1746893032336,408.0
RL,61,2261820522,Deep Sea Oyster & Steak,"UNIT A, 13/F, NATHAN HILL, NO. 38 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",#F#G,2024-03-17,22.302633599519098,114.173988240852,403.0
RL,61,2261820531,G50 RESTAURANT & BAR,"G/F, NO.505 CANTON ROAD, JORDAN, KOWLOON",,2024-03-17,22.3060429386357,114.16787045736233,485.0
RL,61,2261820540,晴空,"SHOP 1, G/F, EMPIRE PRESTIGE, 8 KIMBERLEY STREET, TSIM SHA TSUI, KOWLOON",#F#G#H,2024-03-20,22.300671186438137,114.1747120181912,405.0
RL,61,2261820559,Hotaru,"SHOP NO. 1, LG/F, HILTON TOWERS, 96 GRANVILLE ROAD, TSIM SHA TSUI EAST, KOWLOON",#G#H,2024-03-20,22.29944030395683,114.17700723473774,414.0
RL,61,2261820568,紅茶,"SHOP 5A(MAJOR PORTION), G/F & B/M., 18 CARNARVON ROAD, TSIM SHA TSUI, KOWLOON",,2024-03-20,22.299073176597744,114.17331198890383,406.0
RL,61,2261820577,DAB-PA ARTISAN,"SHOP NO. B111, B1/F, K11 MUSEA VICTORIA DOCKSIDE, 18 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",#G#H,2024-03-20,22.293429892646813,114.17402185228376,414.0
RL,61,2261820586,Midori - Mira Place 1 Shop,"SHOP NO.312, 3/F, MIRA PLACE 1, 132 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",#G#H,2024-03-20,22.30086044981185,114.17218562875512,403.0
RL,61,2261820595,Sushi Hisayoshi,"SHOP G111, GROUND FLOOR, GATEWAY ARCADE, HARBOUR CITY, TSIM SHA TSUI, KOWLOON",#F#G#H,2024-03-27,22.29934000000003,114.16835000000005,398.0
RL,61,2261820601,Saizeriya Italian Restaurant,"SHOP 2-5B, 1/F, CHUANG'S LONDON PLAZA, 219 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2024-04-07,22.303490000000068,114.1716100000001,394.0
RL,61,2261820610,連和燒味餐廳,"G/F, NO. 89 PARKES STREET, KOWLOON",,2024-04-11,22.30586105133679,114.170596252275,489.0
RL,61,2261820629,The Mussels,"SHOP NO.034 & KIOSK 032B, LEVEL 0, K11 MUSEA, VICTORIA DOCKSIDE, 18 SALISBURY ROAD, TSIM SHA TSUI, KOWLOON",#E#G,2024-04-13,22.293429892646813,114.17402185228376,414.0
RL,61,2261820638,MIZU,"G/F, 3 TAK HING STREET, JORDAN, KOWLOON",#G#H,2024-04-21,22.30424342784296,114.17230976474116,402.0
RL,61,2261820647,HONBO,"SHOP 2602, LEVEL 2, GATEWAY ARCADE, HARBOUR CITY, KOWLOON",,2024-04-24,22.29934000000003,114.16835000000005,398.0
RL,61,2261820656,Grill Manten-Boshi,"SHOP OT301-301A, LEVEL 3, OCEAN TERMINAL, HARBOUR CITY, TSIM SHA TSUI, KOWLOON",#F#G,2024-05-04,22.294985070961985,114.166718700047,398.0
RL,61,2261820665,Paul's Kitchen,"SHOP 21 & 22, 1/F, CHUNG KING MANSIONS, 36-44 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2024-05-05,22.29636000000005,114.17239000000006,412.0
RL,61,2261820674,靛火鍋,"1/F, H8, 8 HAU FOOK STREET, TSIM SHA TSUI, KOWLOON",,2024-05-10,22.299588454095456,114.17455368404023,407.0
RL,61,2261820683,江順名滙,"SHOP 302, 3/F, ISQUARE, 63 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2024-05-11,22.297024597552152,114.17185462739872,400.0
RL,61,2261820692,AMOUR CAFE,"G/F,  NO. 25 NANKING STREET, JORDAN, KOWLOON",,2024-05-11,22.30597890089544,114.17234614220092,497.0
RL,61,2261820708,No Record,"SHOP E, G/F, 259 TEMPLE STREET, JORDAN, KOWLOON",,2024-05-15,22.30470539643649,114.16947936367684,392.0
RL,61,2261820717,XUAN MODERN VIETNAMESE,"SHOP 2307A, LEVEL 2, GATEWAY ARCADE, HARBOUR CITY, TSIM SHA TSUI, KOWLOON",,2024-05-15,22.29934000000003,114.16835000000005,398.0
RL,61,2261820726,JOLLIBEE,"PORTION OF SHOP NO. 3 ON GROUND FLOOR, KA WING BUILDING, NO. 534-538 NATHAN ROAD, KOWLOON",,2024-05-19,22.31361372504085,114.17078911986704,417.0
RL,61,2261820735,宏,"SHOP 408, L4, FOOD LOFT, MIRA PLACE ONE, 132 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",,2024-05-19,22.30086044981185,114.17218562875512,403.0
RL,61,2261820744,姚姚酸菜魚,"SHOP 2307, LEVEL TWO, GATEWAY ARCADE, HARBOUR CITY, TSIM SHA TSUI, KOWLOON",,2024-05-23,22.29934000000003,114.16835000000005,398.0
RL,61,2261820753,MING CHUN,"13/F., CHUANG'S LONDON PLAZA, NO.219 NATHAN ROAD, JORDAN, KOWLOON",,2024-05-25,22.303458253063013,114.17149973761826,394.0
RL,61,2261820762,LA LUNA,"SHOP B, LG/F, CARSON MANSION, 61 KIMBERLEY ROAD, TSIM SHA TSUI, KOWLOON",#F,2024-05-29,22.30117146032917,114.174830286845,403.0
RL,61,2261820771,Yakiniku King,"SHOP A & B, G/F, PORTLAND BUILDING, 101-107A PORTLAND STREET, YAU MA TEI, KOWLOON",,2024-05-30,22.31472235746436,114.16943309557132,509.0
RL,61,2261820780,Kizuna,"4/F, KATHERINE HOUSE, 53-55 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",#G#H,2024-05-30,22.299220000000048,114.17567000000008,407.0
RL,61,2261820799,泰鳩,"4/F, GRAND PLACE, 560 NATHAN ROAD, MONG KOK, KOWLOON",#G,2024-05-31,22.314455142391125,114.17061351899554,417.0
RL,61,2261820805,Sushi Express,"PORTION OF G/F AND B/F, TERN PLAZA, 5 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",#G#H,2024-06-01,22.298916644555945,114.17283162203285,406.0
RL,61,2261820814,Aqua,"17/F, H ZENTRE, 15 MIDDLE ROAD, TSIM SHA TSUI, KOWLOON",#F#G#H,2024-06-05,22.29559780997583,114.17327385020008,412.0
RL,61,2261820823,MUTA restaurant,"SHOP B131, B1/F, MIRA PLACE ONE, 132 NATHAN ROAD, TSIM SHA TSUI, KOWLOON",#G,2024-06-05,22.30086044981185,114.17218562875512,403.0
RL,61,2261820832,綿私房料理,"SHOP J, G/F, BLOCK E, KIMBERLEY MANSION, 15 AUSTIN AVENUE, TSIM SHA TSUI, KOWLOON",#F#G#H,2024-06-12,22.30210013329149,114.17524066482451,408.0
RL,61,2261820841,伍佰海鮮火鍋,"PORTION OF G/F & SHOP A & ROOM 101, 1/F, 21-23 HILLWOOD ROAD, TSIM SHA TSUI, KOWLOON",#G#H,2024-06-16,22.30292935497264,114.17322657731046,403.0
RL,61,2261820850,Saizeriya Italian Restaurant,"SHOP NOS. 115-123, LEVEL 1, NEW MANDARIN PLAZA, 14 SCIENCE MUSEUM ROAD, TSIM SHA TSUI, KOWLOON",,2024-06-21,22.300820000000044,114.17897000000004,414.0
