TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE
RL,18,2214165065,Café Malacca,"2/F, 508 QUEEN'S ROAD WEST, HONG KONG",,2022-11-02
RL,18,2214172854,德利潮州菜館,"G/F, 299 DES VOEUX ROAD WEST, SAI YING PUN, WESTERN, HONG KONG",,2023-04-19
RL,18,2214173501,康樂,"G/F, 102 FIRST STREET, WESTERN, HONG KONG",,2023-05-16
RL,18,2214174106,車厘餐廳,"SHOP NO.3, G/F, ROCKSON MANSION, 25-35 WATER STREET, WESTERN, HONG KONG",#G#H,2023-05-29
RL,18,2214175871,生記鹵味,"SHOP NO.4, G/F, WO YICK MANSION, 253-263 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2023-07-05
RL,18,2214188701,MALAYA RESTAURANT,"SHOP 1D, G/F, WING CHEUNG COURT, 37-47 BONHAM ROAD, WESTERN, HONG KONG",,2023-05-23
RL,18,2214189917,金陶餐廳,"G/F, 14 POSSESSION STREET, SHEUNG WAN, WESTERN, HONG KONG",,2023-07-06
RL,18,2214190975,MIN SI FONG,"SHOP I, G/F, SHUN HING BUILDING, 22-34 CATCHIK STREET, WESTERN, HONG KONG",,2022-08-07
RL,18,2214193707,PHO NHAT VIETNAMESE CUISINE,"SHOP B, G/F, ARION COMMERCIAL CENTRE, 2-12 QUEEN'S ROAD WEST, SHEUNG WAN, HONG KONG",,2022-10-31
RL,18,2214197028,The Clay Oven,"SHOP A, G/F, 27-31 CATCHICK STREET, KENNEDY TOWN, HONG KONG",,2023-01-31
RL,18,2214198216,海港酒家,"SHOP 243, 2/F, THE WESTWOOD, 8 BELCHER'S STREET, WESTERN, HONG KONG",,2023-03-11
RL,18,2214198997,McDonald's,"SHOP LG07 ON LOWER GROUND FLOOR, THE WESTWOOD, 8 BELCHER'S STREET, WESTERN, HONG KONG",,2023-04-03
RL,18,2214209963,Bistro du Vin,"SHOP A, G/F., 39-41 CADOGAN STREET, KENNEDY TOWN, HONG KONG",,2023-02-20
RL,18,2214210903,新園,"G/F, 327-329 QUEEN'S ROAD CENTRAL, WESTERN, HONG KONG",,2023-06-30
RL,18,2214212121,點點心思點心店,"SHOP A, G/F, 1-3 HOLLAND STREET, WESTERN, HONG KONG",,2023-05-19
RL,18,2214213498,客常臨,"SHOP A, G/F, GOOD TIMES BLDG, 230 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2023-06-24
RL,18,2214216813,綠易食品坊,"G/F, SHOP 3, 5B WATER STREET, SAI WAN, WESTERN, HONG KONG",,2022-10-23
RL,18,2214224942,珠江船務飯堂,"SHOP A,B,J & H,G/F, 21-24 CONNAUGHT ROAD WEST, SHEUNG WAN, WESTERN, HONG KONG",,2023-06-14
RL,18,2214229293,北方餃子源,"G/F, SHOP 1F, TUNG LEI BUILDING, 1 WATER STREET, WESTERN, HONG KONG",,2022-10-31
RL,18,2214229804,O Veggie By Gingko House,"G/F, SHOP A & B, YARDLEY COMMERCIAL BUILDING, 3 CONNAUGHT ROAD WEST, WESTERN, HONG KONG",,2022-11-22
RL,18,2214233889,Jing Alley,"G/F & M/F, 145 CONNAUGHT ROAD CENTRAL, WESTERN, HONG KONG",#F#G#H,2023-03-23
RL,18,2214234323,鴻興餐廳,"SHOP 5-8, G/F, HANG FAI BUILDING, 22-32 POKFULAM ROAD, WESTERN, HONG KONG",,2023-04-13
RL,18,2214234509,綠島,"G/F, 16A POSSESSION STREET, WESTERN, HONG KONG",,2023-04-14
RL,18,2218800038,台灣郎,"SHOP A, G/F., 260-264 DES VOEUX ROAD WEST, CHING TAK BUILDING, SAI YING PUN, HONG KONG",,2023-05-27
RL,18,2218800065,LEI GARDEN RESTAURANT,"SHOP NOS. 3008-3011, PODIUM LEVEL 3, IFC MALL, 1 HARBOUR VIEW STREET, CENTRAL, HONG KONG",,2023-06-02
RL,18,2218800269,Fairwood Fast Food,"SHOP NO. A3 ON UPPER GROUND FLOOR, FAR EAST FINANCE CENTRE, 16 HARCOURT ROAD, ADMIRALTY, HONG KONG",,2023-07-17
RL,18,2218800311,CHINESOLOGY,"SHOP NOS. 3101-3107, LEVEL 3, IFC MALL, CENTRAL, HONG KONG",#E#F#G,2023-08-04
RL,18,2218800418,CHEF KITCHEN,"SHOP A & B, G/F., 137-138 CONNAUGHT ROAD CENTRAL, HONG KONG",,2022-09-02
RL,18,2218800454,Four Seasons Hotel,"PORTION A, PODIUM LEVEL 6, FOUR SEASONS HOTEL HONG KONG, 8 FINANCE STREET, CENTRAL, HONG KONG",#F,2022-09-14
RL,18,2218800481,食神麗宮,"G/F(MAJOR PORTION), 304-314 DES VOEUX ROAD WEST, HONG KONG",,2022-09-20
RL,18,2218800597,Four Seasons Hotel,"PORTION A, PODIUM LEVEL 4, FOUR SEASONS HOTEL, 8 FINANCE STREET, CENTRAL, HONG KONG",,2022-10-20
RL,18,2218800791,Tin Fung,"G/F, 17 CHIU LUNG STREET, CENTRAL, HONG KONG",,2022-12-06
RL,18,2218800807,Four Seasons Hotel,"PORTION A, BASEMENT-1; PODIUM L-2, GRAND BALL RM.; PODIUM L-2, MEETING RM.; PODIUM L-4, JUNIOR BALL RM., FOUR SEASONS HOTEL, 8 FINANCE STREET, CENTRAL, HONG KONG",,2022-12-13
RL,18,2218800816,The LOUNGE,"LOBBY LOUNGE & BAR, PODIUM LV-1, FOUR SEASONS HOTEL, 8 FINANCE STREET, CENTRAL, HONG KONG",#F,2022-12-14
RL,18,2218800861,吉野家,"G/F, GRAND BUILDING, 15-18 CONNAUGHT ROAD CENTRAL, HONG KONG",#G,2023-01-12
RL,18,2218800898,Trattoria Piccolo,"SHOP B ON G/F., NO. 39 & 41 CADOGAN STREET, KENNEDY TOWN, WESTERN, HONG KONG",#F#G#H,2023-02-15
RL,18,2218800913,可可店,"SHOP E & F, G/F., LUEN WAI APARTMENTS, 136-142 BELCHER'S STREET, KENNEDY TOWN, HONG KONG",,2023-03-01
RL,18,2218800968,CAFÉ DE SAVOY,"B/F., DAH SING LIFE BUILDING, 99-105 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG",#F,2023-04-09
RL,18,2218800995,YIUMO,"SHOP G, G/F., SHUN CHEONG BUILDING, 28 HAU WO STREET, KENNEDY TOWN, HONG KONG",,2023-04-10
RL,18,2218801004,坤記煲仔小菜,"FLAT 1 & 2, G/F., WO YICK MANSION, 263 QUEEN'S ROAD WEST, SAI YING PUN, HONG KONG",,2023-05-11
RL,18,2218801013,Best Western Plus Hotel Hong Kong,"3/F CAFE, 308 DES VOEUX ROAD WEST, HONG KONG",,2023-05-16
RL,18,2218801086,PO LIN YIEN,"G/F., NO. 308 QUEEN'S ROAD WEST, HONG KONG",,2023-06-23
RL,18,2218801095,瑞榮小館,"G/F., NO. 382 DES VOEUX ROAD WEST, HONG KONG",,2023-06-23
RL,18,2218801110,佳記,"SHOP B & C, G/F., LUEN YAU APARTMENTS, NO. 102-114 BELCHER'S STREET, KENNEDY TOWN, HONG KONG",,2023-07-06
RL,18,2218801129,AMBER,"MAJOR PORTION OF 7/F, THE LANDMARK MANDARIN ORIENTAL, THE LANDMARK, 15 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",#E#F#G#H,2023-01-13
RL,18,2218801156,St. Barts,"G/F, HANG SING MANSION, 76-78 HIGH STREET, HONG KONG",,2022-08-13
RL,18,2218801174,五龍,"SHOP NO. 1, 2 & 3, GROUND FLOOR, UNITED BUILDING, 17-19 JUBILEE STREET, CENTRAL, HONG KONG",,2022-09-10
RL,18,2218801183,Bistecca Italian Steak House,"2/F., GRAND PROGRESS BUILDING, 15-16 LAN KWAI FONG & 58-62 D'AGUILAR STREET, HONG KONG",,2022-09-10
RL,18,2218801235,Matsumoto,"G/F., FOOK WAH MANSIONS, NO. 43 LYTTELTON ROAD, MID-LEVEL, HONG KONG",#G#H,2022-10-11
RL,18,2218801244,Bonheur,"6/F., THE PEMBERTON, 22-26 BONHAM STRAND, HONG KONG",,2022-10-15
RL,18,2218801253,金玥,"G/F., 22 BELCHER'S STREET, KENNEDY TOWN, HONG KONG",,2022-10-19
RL,18,2218801314,波記燒臘粉麵店,"GROUND FLOOR, 425P QUEEN'S ROAD WEST, HONG KONG",,2022-11-15
RL,18,2218801369,Ka Kee Restaurant,"GROUND FLOOR, NO. 436-440 QUEEN'S ROAD WEST, HONG KONG",,2022-12-06
RL,18,2218801411,BAYI Restaurant,"G/F., NO. 43 WATER STREET, WESTERN DISTRICT, HONG KONG",,2023-01-02
RL,18,2218801457,BURGER KING-THE PEAK,"RESTAURANT 1, LEVEL 1, THE PEAK TOWER, 128 PEAK ROAD, HONG KONG",,2023-01-28
RL,18,2218801466,GENKI SUSHI,"SHOP NO. 241, LEVEL 2, SHUN TAK CENTRE, 200 CONNAUGHT ROAD CENTRAL, HONG KONG",#G#H,2023-01-28
RL,18,2218801475,HONG KONG DAY,"SHOP NO. P102, LEVEL P1, THE PEAK TOWER, 128 PEAK ROAD, HONG KONG",,2023-01-28
RL,18,2218801493,濠江,"G/F, 30 QUEEN STREET, WESTERN, HONG KONG",,2023-01-21
RL,18,2218801509,McDonald's Restaurant,"PORTION A OF SHOP NOS. 1-41 ON GROUND FLOOR OF THE PODIUM OF ADMIRALTY CENTRE, 18 HARCOURT ROAD, CENTRAL, HONG KONG",,2023-01-29
RL,18,2218801527,BUBBA GUMP SHRIMP CO RESTAURANT & MARKET,"RESTAURANT 5 ON LEVEL 3, THE PEAK TOWER, 128 PEAK ROAD, CENTRAL, HONG KONG",,2023-02-21
RL,18,2218801615,wildfire+,"RESTAURANT  2 ON LEVEL 1, THE PEAK TOWER, 128 PEAK ROAD, HONG KONG",#F,2023-04-09
RL,18,2218801642,Pizza Hut,"G/F., KIN ON COMMERCIAL BUILDING, 49-51 JERVOIS STREET, SHEUNG WAN, HONG KONG",,2023-04-16
RL,18,2218801660,SHIKIGIKU JAPANESE RESTAURANT,"PODIUM LEVEL 4 (PORTION B), FOUR SEASONS HOTEL, 8 FINANCE STREET, CENTRAL, HONG KONG",#D#G#H,2023-05-03
RL,18,2218801679,L'Atelier de Joel Robuchon,"PORTION OF SHOP 401& MINOR PORTION OF SHOP 315, THE LANDMARK, 15 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",#F#G,2023-05-08
RL,18,2218801767,正斗,"SHOP 3016-3018, PODIUM LEVEL 3, IFC MALL, 1 HARBOUR VIEW STREET, CENTRAL, HONG KONG",,2023-06-26
RL,18,2218801785,Together Pot,"SHOP 1,  G/F., NO. 168-170 THIRD STREET, SAI YING PUN, HONG KONG",,2023-07-15
RL,18,2218801846,Brothers Cafe,"SHOP A, G/F., KAM FUNG MANSION, 59-61 BONHAM ROAD, SAI WAN, HONG KONG",,2023-07-31
RL,18,2218801925,LIPPO GROUP CHIUCHOW RESTAURANT,"SHOP 4, G/F., LIPPO CENTRE, 89 QUEENSWAY, HONG KONG",,2022-08-26
RL,18,2218801952,KAMUKARA JAPANESE RESTAURANT,"SHOP E, G/F., LUEN TAK APARTMENTS, NO. 45 SMITHFIELD  & NO. 34 FORBES STREET, HONG KONG",#G#H,2022-09-04
RL,18,2218801961,SOBREMESA,"G/F., 9 ELGIN STREET, CENTRAL, HONG KONG",,2022-09-13
RL,18,2218802016,Café de Coral,"SHOP ON MIDDLE GROUND FLOOR, FEDERATE BUILDING, NOS. 292-298 QUEEN'S ROAD WEST, HONG KONG",,2022-10-01
RL,18,2218802034,HONG KONG CHIU CHOW C.O.C. MEMBERS' CLUB LIMITED,"1/F., CHIU CHOW ASSOCIATION BUILDING, 81-85 DES VOEUX ROAD WEST, HONG KONG",,2022-10-03
RL,18,2218802089,SUSHI KUU,"1ST FLOOR, WELLINGTON PLACE, 2-8 WELLINGTON STREET, CENTRAL, HONG KONG",#G#H,2022-10-16
RL,18,2218802131,CHANG’AN TASTE,"FRONT PORTION, SHOP D, G/F., NO. 406 DES VOEUX ROAD WEST, SAI WAN, HONG KONG",,2022-11-21
RL,18,2218802140,Zuma,"SHOP 501-503 ON THE FIFTH FLOOR AND SHOP 601-603 ON THE SIXTH FLOOR, LANDMARK ATRIUM, NO. 11 PEDDER STREET, CENTRAL, HONG KONG",#E#F#G#H,2022-11-25
RL,18,2218802177,THALASSIC THAI COMPANY LTD,"SHOP NO. C & D, G/F., CHI PING BUILDING, 38 HAU WO STREET, KENNEDY TOWN, HONG KONG",,2022-11-29
RL,18,2218802201,Lan Kwai Fong Hotel,"1/F (MAJOR PORTION ) & 2/F (MINOR PORTION), LAN KWAI FONG HOTEL, 3 KAU U FONG,  CENTRAL, HONG KONG",,2022-12-18
RL,18,2218802210,CHAIWALA,"LG/F & G/F(PORTION)., YU YUET LAI BUILDING, 43-55  WYNDHAM STREET, CENTRAL, HONG KONG",,2022-12-26
RL,18,2218802353,K F C,"UNIT A OF SHOPS 42-68, G/F., ADMIRALTY CENTRE, 18 HARCOURT ROAD, HONG KONG",,2023-03-25
RL,18,2218802371,BBQ,"G/F., 129 THIRD STREET, SAI YING PUN, HONG KONG",,2023-04-08
RL,18,2218802380,Café de Coral,"SHOPS F, G, H, J, K, L, M, N, P, Q AND R,GROUND FLOOR, KIN LIONG MANSION, NOS. 16-30 NORTH STREET, KENNEDY TOWN, HONG KONG",,2023-04-17
RL,18,2218802414,WATERMARK,"SHOP L, CENTRAL PIER 7 (STAR FERRY), HONG KONG",#F#G,2023-04-24
RL,18,2218802432,Sagrantino,"5/F., THE LOOP, 33 WELLINGTON STREET, CENTRAL, HONG KONG",,2023-05-05
RL,18,2218802450,Canteen,"G/FL., CHUK ON BUILDING, 19-21 MERCER STREET, CENTRAL, HONG KONG",,2023-05-28
RL,18,2218802487,Café de Coral,"SHOPS 2 & 3, GROUND FLOOR, MELBOURNE PLAZA, 33 QUEEN'S ROAD CENTRAL, HONG KONG",,2023-06-23
RL,18,2218802502,Mo Mo Cafe,"2/F., COURTYARD BY MARRIOTT HONG KONG, 167 CONNAUGHT ROAD WEST, SAI WAN, HONG KONG",#F#G#H,2023-06-29
RL,18,2218802511,Joy and Joy,"SHOP 211, 2/F., MELBOURNE PLAZA, NO. 33 QUEEN'S ROAD CENTRAL, HONG KONG",,2023-07-08
RL,18,2218802520,Cafe Cool,"G/F., FRONT PORTION AT SHOP 1 AND OPPOSITE PORTION, SHOP 1 & 3, WESTERN MARKET, 323 DES VOEUX ROAD CENTRAL, WESTERN, HONG KONG",,2023-07-10
RL,18,2218802548,High Court Canteen,"1/F (PORTION), HIGH COURT BUILDING, 38 QUEENSWAY, HONG KONG",,2023-07-14
RL,18,2218802584,GOOD LUCK CAFE,"G/F., 143-145 DES VOEUX ROAD WEST, SAI YING PUN, HONG KONG",,2023-08-03
RL,18,2218802636,SEVVA,"25/F., PRINCE'S BUILDING, 10 CHATER ROAD, CENTRAL, HONG KONG AND OUTSIDE SEATING ACCOMMODATION AT FLAT ROOF OF 25/F., PRINCE'S BUILDING, 10 CHATER ROAD, CENTRAL, HONG KONG",#A,2022-09-11
RL,18,2218802681,兄井宅,"SHOP 4, G/F., ROCKSON MANSION, 25-35A WATER STREET, HONG KONG",,2022-09-24
RL,18,2218802742,MIXIAN SENSE,"UNIT B & E OF SHOP 42-68, GROUND FLOOR, ADMIRALTY CENTRE, NO. 18 HARCOURT ROAD, HONG KONG",,2022-11-20
RL,18,2218802812,Four Seasons Restaurant,"SHOP NO. 4, G/F., CHEONG KING COURT, NO. 26, 28, 32-38 HIGH STREET, HONG KONG",,2022-12-23
RL,18,2218802830,Mekong,"G/F (FRONT PORTION), NO. 7 GRAHAM STREET, CENTRAL, HONG KONG",,2023-01-04
RL,18,2218802867,Tsui Yuen Restaurant,"G/F., NO. 23-25 CENTRE STREET, SHEUNG WAN, HONG KONG",,2023-01-18
RL,18,2218802900,The Monogamous Chinese,"LG/F., 59 CAINE ROAD, CENTRAL, HONG KONG",,2023-01-22
RL,18,2218802919,Namaste Kitchen,"SHOP 1, G/F., MEDAL COURT, NO. 38 QUEEN'S ROAD WEST, SHEUNG WAN, HONG KONG",,2023-01-22
RL,18,2218802928,Café de Coral,"UNIT C OF SHOP 42-68, GROUND FLOOR, ADMIRALTY CENTRE, 18 HARCOURT ROAD, HONG KONG",,2023-01-22
RL,18,2218802955,Motorino Pizzeria,"G/F., 14 SHELLEY STREET, CENTRAL, HONG KONG",,2023-02-05
RL,18,2218802973,坤記煲仔小菜,"G/F., SIU ON BUILDING, NO. 243-245 DES VOEUX ROAD WEST, SAI  YING PUN, HONG KONG",,2023-02-15
RL,18,2218802982,Fairwood Fast Food,"SHOP G3, GROUND FLOOR, BANK OF AMERICA TOWER, 12 HARCOURT ROAD, HONG KONG",,2023-02-16
RL,18,2218802991,CHIU TANG,"SHOP 222, 2/F., THE GALLERIA, NO. 9 QUEEN'S ROAD CENTRAL, HONG KONG",,2023-02-23
RL,18,2218803073,尚興潮州,"SHOP NO. 3, G/F., SUN SHING MANSION, 27-39 QUEEN'S ROAD WEST & 32-42 BONHAM STRAND WEST, HONG KONG",,2023-04-23
RL,18,2218803116,URAWA JAPANESE RESTAURANT,"BASEMENT & THOSE ENTRANCE AREAS TO THE BASEMENT ON G/F., TUNG HIP COMMERCIAL BUILDING, 244-252 DES VOEUX ROAD CENTRAL, HONG KONG",#E#F#G#H,2023-04-29
RL,18,2218803161,Ajisen Ramen,"SHOP UNIT 231B, 2/F., SHUN TAK CENTRE, 200 CONNAUGHT ROAD CENTRAL, CENTRAL, HONG KONG",,2023-05-24
RL,18,2218803170,K F C,"SHOP 231A, 2/F., SHUN TAK SHOPPING CENTRE, 200 CONNAUGHT ROAD CENTRAL, HONG KONG",,2023-05-28
RL,18,2218803231,Santorini,"LG/F., THE ELGIN, 51 ELGIN STREET, HONG KONG",,2023-07-09
RL,18,2218803301,Hakka Shop,"G/F & C/L., PO YICK BUILDING, 17-19 HILLIER STREET, SHEUNG WAN, HONG KONG",,2022-09-06
RL,18,2218803365,Domon Izakaya,"SHOP NO. UG 15, UPPER GROUND FLOOR, THE WESTWOOD, 8 BELCHER'S STREET, HONG KONG",#G#H,2022-10-05
RL,18,2218803374,Sang Kee,"G/F & C/L., NO. 10 HILLIER STREET, SHEUNG WAN, HONG KONG",,2022-10-05
RL,18,2218803383,忠記粥品,"SHOP A, G/F., TIN CHAK BUILDING, NOS. 32-34 GILMAN'S BAZAAR, SHEUNG WAN, HONG KONG",,2022-10-11
RL,18,2218803408,NEW FIVE DRAGON CONGEE & NOODLE RESTAURANT,"G/F., 19-23 DES VOEUX ROAD WEST, HONG KONG",,2022-11-17
RL,18,2218803417,桃源川粵小廚,"FLAT 2, G/F., FU GA BUILDING, 7-13 YAT FU LANE, SHEK TONG TSUI, SAI WAN, HONG KONG",,2022-11-17
RL,18,2218803426,SHANGHAI LANE Ⅲ,"G/F., 35-37 GOUGH STREET, CENTRAL, HONG KONG",,2022-11-17
RL,18,2218803435,LIN HEUNG KUI,"1/F(PORTION), 2/F & 3/F, 40-50 DES VOEUX ROAD WEST, SHEUNG WAN, HONG KONG",,2022-11-24
RL,18,2218803444,SALISTERRA,"L49, THE UPPER HOUSE, PACIFIC PLACE, 88 QUEENSWAY, ADMIRALTY, HONG KONG",#E#F,2022-11-26
RL,18,2218803453,順發燒味,"G/F., NO. 87 BELCHER'S STREET, KENNEDY TOWN, HONG KONG",,2022-12-06
RL,18,2218803471,Yakinikuu and Sukiyaki Mori,"BASEMENT, 29-31 GOUGH STREET, 14 ON WO LANE, CENTRAL, HONG KONG",,2022-12-16
RL,18,2218803514,Lucky,"SHOP NO. 16, G/F., BLOCK B, WINNER BUILDING, NO. 8-16 WING WAH LANE, CENTRAL, HONG KONG",,2022-12-20
RL,18,2218803596,宜加,"G/F., NO. 51 BELCHER'S STREET, KENNEDY TOWN, HONG KONG",,2023-02-08
RL,18,2218803648,No Record,"G/F & C/L., 16-18 KAU U FONG WEST, CENTRAL, HONG KONG",,2023-03-15
RL,18,2218803657,Yummy,"SHOP NO. 4, LG/F., MELBOURNE PLAZA, 33 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",,2023-03-17
RL,18,2218803675,LUMI,"301A & MAJOR PORTION OF SHOP 301, L3, PACIFIC PLACE, 88 QUEENSWAY, HONG KONG",#G,2023-03-30
RL,18,2218803709,CJ Kitchen,"5/F., CONWELL HOUSE, NO. 34-38 STANLEY STREET, CENTRAL, HONG KONG",,2023-04-19
RL,18,2218803736,PUBBLICO,"SHOP 1 & 2, G/F., 28 ELGIN STREET, CENTRAL, HONG KONG",,2023-05-03
RL,18,2218803754,PASTIS,"G/F., 65 WYNDHAM STREET, CENTRAL, HONG KONG",,2023-05-13
RL,18,2218803897,THE GLOBE,"BASEMENT A, GARLEY BUILDING, 45-53 GRAHAM STREET, CENTRAL, HONG KONG",,2023-06-10
RL,18,2218803903,AMICI,"8/F., STANLEY 11, NO. 11 STANLEY STREET, HONG KONG",#G#H,2023-06-17
RL,18,2218803921,Otto e Mezzo 8½ BOMBANA,"SHOP NO. 202, 2/F., ALEXANDRA HOUSE, 18 CHATER ROAD, CENTRAL, HONG KONG",#F#G#H,2023-06-20
RL,18,2218803958,QUIERO MAS RESTAURANT AND BAR,"20/F., WELLINGTON PLACE, 2-8 WELLINGTON STREET, CENTRAL, HONG KONG",#E#F,2023-07-05
RL,18,2218804021,THE COFFEE ACADEMICS,"SHOP B & C, G/F., PEACE TOWER, 30-32 ROBINSON ROAD, CENTRAL, HONG KONG",#F,2023-07-28
RL,18,2218804030,LA POSTRE,"3/F., CS TOWER, 50 WING LOK STREET, SHEUNG WAN, HONG KONG",,2022-08-09
RL,18,2218804049,Sicilian,"G/F., NO. 30 HOLLYWOOD ROAD, CENTRAL, HONG KONG",,2022-08-15
RL,18,2218804058,Dessert House,"G/F., MING HING BUILDING, 268 DES VOEUX ROAD WEST, HONG KONG",,2022-08-15
RL,18,2218804067,Rajdoot  Indian & Nepalesa Cuisine + Bar,"G/F (REAR PORTION), 425Q QUEEN'S ROAD WEST, SHEK TONG TSUI, HONG KONG",,2022-08-25
RL,18,2218804076,Vietnam Fast Food,"G/F., NO. 12 TIT HONG LANE, CENTRAL, HONG KONG",,2022-08-29
RL,18,2218804094,築地日本料理,"G/F., 46 GAGE STREET, CENTRAL, HONG KONG",#G#H,2022-09-16
RL,18,2218804155,品越越式料理,"SHOP C2, G/F., FAR EAST FINANCE CENTRE, 16 HARCOURT ROAD, ADMIRALTY, HONG KONG",,2022-10-05
RL,18,2218804182,WESTWOOD CARVERY,"UNIT NO. 2 ON GROUND FLOOR, TAK WOO HOUSE, NO. 17-19 D'AGUILAR STREET AND NO. 1-3 WO ON LANE, HONG KONG",#F,2022-10-12
RL,18,2218804191,Soo Viet,"G/F., NO. 247 DES VOEUX ROAD WEST, SAI YING PUN, HONG KONG",,2022-10-13
RL,18,2218804216,客尚來,"SHOP NO. 23, G/F., DRAGON FAIR GARDEN, 455-485 QUEEN'S ROAD WEST, WESTERN, HONG KONG",,2022-10-14
RL,18,2218804261,The Farm,"SHOP C, G/F., 47 HAU WO STREET, HONG KONG",#G#H,2022-10-31
RL,18,2218804270,Braza Churrascaria Brazilian Steakhouse,"3/F., GRAND PROGRESS BUILDING, 58-62 D'AGUILAR STREET, HONG KONG",,2022-11-10
RL,18,2218804298,新森林,"SHOP D, LG/F., WAGA COMMERCIAL CENTRE, 99 WELLINGTON STREET, CENTRAL, HONG KONG",,2022-11-17
RL,18,2218804313,十二味熱辣火煱莊,"G/F-UG/F., REX BUILDING, 399-401 QUEEN'S ROAD WEST, SAI YING PUN, HONG KONG",,2022-11-21
RL,18,2218804322,越北牛肉粉專門店,"G/F., 389-391 QUEEN'S ROAD WEST, HONG KONG",,2022-11-22
RL,18,2218804340,Ramato,"SHOP A ON G/F & PORTION OF SHOP A & SHOP B ON 1/F., TAI PING MANSION, NOS. 208-214 HOLLYWOOD ROAD & NOS. 21-27 TAI PING SHAN STREET, HONG KONG",,2022-11-24
RL,18,2218804395,LIBERTY EXCHANGE KITCHEN AND BAR,"SHOP 103, 1/F., & SHOPS 206-207, 2/F.,EXCHANGE SQUARE PODIUM, 8 CONNAUGHT PLACE, CENTRAL, HONG KONG",,2022-12-06
RL,18,2218804401,HOLLYBROWN,"G/F. & 1/F., DOUBLE BUILDING, NO. 22 STANLEY STREET, CENTRAL, HONG KONG",,2022-12-08
RL,18,2218804429,No Record,"SHOP 2045A & PORTION OF SHOPPING ARCADE, LEVEL 2, IFC MALL, 8 FINANCE STREET, CENTRAL, HONG KONG",,2022-12-12
RL,18,2218804438,Poem Silencio,"5/F. AND 6/F., LKF TOWER, 33 WYNDHAM STREET, CENTRAL, HONG KONG",#F,2023-01-02
RL,18,2218804474,深井陳記燒鵝(中環店),"UNIT 208-209, 2/F., YIP FUNG BUILDING, 2-18 D'AGUILAR STREET, CENTRAL, HONG KONG",#G#H,2023-01-25
RL,18,2218804483,星橋,"SHOP 3, G/F., KAR HO BUILDING, NO. 35-39 GRAHAM STREET, CENTRAL, HONG KONG",,2023-01-27
RL,18,2218804526,Oolaa,"SHOP NO. 2, 3, 4 OF 3/F. AT CENTRESTAGE, NO. 108 HOLLYWOOD ROAD & NO. 1-17 BRIDGES STREET, CENTRAL, HONG KONG",,2023-03-15
RL,18,2218804562,SUMAC,"LG/F., 8 GLENEALY, CENTRAL, HONG KONG",,2023-03-28
RL,18,2218804580,The Square/Shanghai Garden,"PORTION OF 3/F AND THE WHOLE OF 4/F, ONE AND  TWO EXCHANGE SQUARE, 8 CONNAUGHT PLACE, CENTRAL, HONG KONG",#G#H,2023-04-06
RL,18,2218804605,BABACIO,"5/F., CARFIELD COMMERCIAL BUILDING, 75-77 WYNDHAM STREET, CENTRAL, HONG KONG",#G#H,2023-04-18
RL,18,2218804632,一樂燒鵝,"SHOP 1, G/F., CONWELL HOUSE, 34-38 STANLEY STREET, CENTRAL, HONG KONG",,2023-05-08
RL,18,2218804650,238 RESTAURANT,"G/F, 238 HOLLYWOOD ROAD, CENTRAL, HONG KONG",#F,2023-05-10
RL,18,2218804702,Chutney,"4/F., 75-77 WYNDHAM STREET, CENTRAL, HONG KONG",,2023-05-16
RL,18,2218804711,CHUK YUEN SEAFOOD RESTAURANT,"SHOP H, G/F. & THE WHOLE OF THE BASEMENT, YARDLEY COMMERICAL BLDG, NO. 3 CONNAUGHT ROAD WEST, SHEUNG WAN, HONG KONG",,2023-05-22
RL,18,2218804720,JACK'S PIZZERIA,"SHOP G, G/F., NO. 1 SECOND STREET, WESTERN, HONG KONG",,2023-05-22
RL,18,2218804766,AMAZAKE,"SHOP A, UG/F., ON HING BUILDING, NO. 1 ON HING TERRACE, CENTRAL, HONG KONG",#G#H,2023-06-06
RL,18,2218804793,616,"G/F., 384 QUEEN'S ROAD WEST, SAI WAN, HONG KONG",,2023-06-08
RL,18,2218804818,GYOTAKU,"12/F., STANLEY 11, 11 STANLEY STREET, HONG KONG",#G#H,2023-06-12
RL,18,2218804827,MOSTACCIOLI,"B/F., G/F (PORTION), NOS. 16 ELGIN STREET, CENTRAL, HONG KONG",,2023-06-16
RL,18,2218804845,Ebeneezer's,"G/F & PORTION OF C/L., 24 HOLLYWOOD ROAD, CENTRAL, HONG KONG",,2023-06-20
RL,18,2218804881,Feather and Bone,"SHOP ON SHOP LEVEL 1 FLOOR, SOHO 38, NO. 38 SHELLEY STREET, HONG KONG",,2023-07-28
RL,18,2218804906,MAXIM'S PALACE,"PORTION OF 1/F AND PORTIONS OF G/F AND SHOP UNIT NOS. B13-B18 ON THE BASEMENT FLOOR OF SHUN TAK CENTRE (PODIUM), 168-200 CONNAUGHT ROAD CENTRAL, HONG KONG",#G,2022-08-11
